	log2FoldChange	padj	significance
CGGC5_13444	-0.217718358299588	0.896045927142757	NOT
CGGC5_11861	-0.852736693679835	0.896360847545495	NOT
CGGC5_10134	-0.85038890463573	0.896429429019995	NOT
CGGC5_11549	-0.209470530031446	0.896429429019995	NOT
CGGC5_5488	0.136456691583924	0.896429429019995	NOT
CGGC5_2130	0.285782943163745	0.896429429019995	NOT
CGGC5_11280	-0.104979100528764	0.896429429019995	NOT
CGGC5_4553	-0.165147103001659	0.896471838509838	NOT
CGGC5_3116	-0.854938585253184	0.896500706956165	NOT
CGGC5_343	0.114370929451969	0.896563661502118	NOT
CGGC5_6596	0.111737561183613	0.897110316616343	NOT
CGGC5_11712	-0.2096760896532	0.897110316616343	NOT
CGGC5_15097	-0.166478629759468	0.897201181552524	NOT
CGGC5_5869	-0.166938688386765	0.89736359664279	NOT
CGGC5_6794	0.184057024421998	0.897385295426116	NOT
CGGC5_2988	0.2100484084488	0.897385295426116	NOT
CGGC5_14117	0.262785459505416	0.897985500530305	NOT
CGGC5_12865	-0.0864197600800706	0.898037718091494	NOT
CGGC5_11840	0.179052460779922	0.898037718091494	NOT
CGGC5_8726	-0.129752967124979	0.898037718091494	NOT
CGGC5_12584	-0.252969672622635	0.898037718091494	NOT
CGGC5_5735	-0.840440915697465	0.898099583747015	NOT
CGGC5_4690	-0.0888427877607898	0.898486618282243	NOT
CGGC5_6404	0.344903312734515	0.898515253745187	NOT
CGGC5_6683	-0.834743546788241	0.898515253745187	NOT
CGGC5_3849	-0.176324568263136	0.898515253745187	NOT
CGGC5_142	0.0539696107000418	0.898515253745187	NOT
CGGC5_2407	-0.146696821878501	0.898515253745187	NOT
CGGC5_5979	0.28626110703747	0.898515253745187	NOT
CGGC5_2528	-0.841215791925873	0.898515253745187	NOT
CGGC5_10567	-0.116600706686678	0.898515253745187	NOT
CGGC5_7397	-0.162633743628754	0.898515253745187	NOT
CGGC5_1411	-0.128336874075039	0.898515253745187	NOT
CGGC5_12517	0.247701893151708	0.898515253745187	NOT
CGGC5_1329	-0.834333019033693	0.898515253745187	NOT
CGGC5_14892	-0.20246146867015	0.898515253745187	NOT
CGGC5_7589	-0.835271484364664	0.898515253745187	NOT
CGGC5_9612	-0.276132951742151	0.898515253745187	NOT
CGGC5_14258	-0.833405499641892	0.898515253745187	NOT
CGGC5_381	0.114233580689501	0.898530072193312	NOT
CGGC5_10606	0.150323041187048	0.89867763386815	NOT
CGGC5_12563	-0.150499953803673	0.898957949370583	NOT
CGGC5_10274	-0.335169130208245	0.899024093185193	NOT
CGGC5_9576	0.244811227950332	0.899024093185193	NOT
CGGC5_295	-0.163897344824023	0.899024093185193	NOT
CGGC5_4251	-0.832728983124629	0.899024093185193	NOT
CGGC5_11596	-0.534634898107232	0.899024093185193	NOT
CGGC5_10751	-0.146200991138281	0.899385344438888	NOT
CGGC5_8185	0.107964585435683	0.899551758953412	NOT
CGGC5_7945	0.285503181455623	0.899551758953412	NOT
CGGC5_4851	-0.266666998212772	0.899551758953412	NOT
CGGC5_3235	0.140491089454302	0.899551758953412	NOT
CGGC5_5729	-0.178129812184063	0.899551758953412	NOT
CGGC5_5934	0.0933060887914312	0.899551758953412	NOT
CGGC5_9629	0.259272295956474	0.899551758953412	NOT
CGGC5_14008	-0.821861659041924	0.899551758953412	NOT
CGGC5_11681	-0.528364499741807	0.899551758953412	NOT
CGGC5_9132	-0.825976863923682	0.899622326320366	NOT
CGGC5_11502	-0.0836621676131067	0.899892383664111	NOT
CGGC5_9097	-0.152881411435825	0.899965342374859	NOT
CGGC5_10158	0.214757470650985	0.899983629589225	NOT
CGGC5_3614	0.146273443763272	0.900001837395498	NOT
CGGC5_14658	0.20396623857219	0.900002878221488	NOT
CGGC5_10240	-0.172862661167413	0.900105612195813	NOT
CGGC5_2722	-0.816592083000578	0.90049147812466	NOT
CGGC5_7634	0.258348137457457	0.90049147812466	NOT
CGGC5_10636	-0.818907529870912	0.90049147812466	NOT
CGGC5_12766	-0.0900266698033807	0.90049147812466	NOT
CGGC5_13182	-0.135141513980631	0.900504755124487	NOT
CGGC5_10891	0.200741601606042	0.900714473399076	NOT
CGGC5_1596	0.164474934473421	0.900714473399076	NOT
CGGC5_9746	0.234190334856645	0.900714473399076	NOT
CGGC5_7812	0.0775527043992878	0.901134497877365	NOT
CGGC5_13655	0.205355680511088	0.901406513945552	NOT
CGGC5_2987	-0.243821549934499	0.901406513945552	NOT
CGGC5_1638	0.164006351953028	0.901406513945552	NOT
CGGC5_4349	-0.808047745560201	0.901406513945552	NOT
CGGC5_7780	-0.170611906677904	0.901406513945552	NOT
CGGC5_10730	-0.350577695452177	0.901435096377083	NOT
CGGC5_3010	-0.17016312920075	0.901435096377083	NOT
CGGC5_1014	-0.808082050183404	0.901435096377083	NOT
CGGC5_4453	0.175426923335932	0.901435096377083	NOT
CGGC5_4599	0.255136432114855	0.901447832875212	NOT
CGGC5_5473	0.141039022032303	0.90146460639815	NOT
CGGC5_2864	-0.320518062558712	0.90146460639815	NOT
CGGC5_11739	0.235984912424869	0.90146460639815	NOT
CGGC5_12704	-0.104713512134208	0.90146460639815	NOT
CGGC5_3862	0.156042367999757	0.901765490647267	NOT
CGGC5_7213	0.112040010516974	0.901883948242395	NOT
CGGC5_783	0.23739720250935	0.901883948242395	NOT
CGGC5_7096	-0.798008335855747	0.902027858471874	NOT
CGGC5_5676	0.0803971365380434	0.902027858471874	NOT
CGGC5_12767	0.183314251416319	0.902027858471874	NOT
CGGC5_13385	-0.0349230445357038	0.902236657584264	NOT
CGGC5_8292	0.460635334705327	0.902350584648644	NOT
CGGC5_9977	0.109920362139685	0.90256345530145	NOT
CGGC5_7653	-0.796315020749275	0.90319439135953	NOT
CGGC5_9224	0.103376770795204	0.90319439135953	NOT
CGGC5_7216	0.151746531778454	0.90319439135953	NOT
CGGC5_836	0.160353322727145	0.90319439135953	NOT
CGGC5_8208	-0.149528805560563	0.90319439135953	NOT
CGGC5_8811	-0.0894588465339865	0.90319439135953	NOT
CGGC5_8146	-0.341815717001412	0.90319439135953	NOT
CGGC5_3274	-0.263247718162718	0.90319439135953	NOT
CGGC5_14204	0.231153914599127	0.903465765642101	NOT
CGGC5_10925	0.170876399697152	0.903465765642101	NOT
CGGC5_1180	0.135099293613568	0.903814706757339	NOT
CGGC5_12236	-0.806326799997793	0.903814706757339	NOT
CGGC5_7557	-0.246165697584676	0.903814706757339	NOT
CGGC5_3704	0.0614523466256395	0.904423851392797	NOT
CGGC5_6998	0.170056598677285	0.904423851392797	NOT
CGGC5_3994	-0.225105067174307	0.904693396265865	NOT
CGGC5_7918	0.204998156853512	0.90514735055896	NOT
CGGC5_3656	0.0856994862807004	0.90514735055896	NOT
CGGC5_1949	-0.152757587519784	0.905168746525748	NOT
CGGC5_10025	0.236569916461986	0.905168746525748	NOT
CGGC5_5582	0.154214406423472	0.905301302068074	NOT
CGGC5_13488	-0.775157559695337	0.906002612294605	NOT
CGGC5_14317	-0.268605363487258	0.906075720634244	NOT
CGGC5_15322	-0.77296900587269	0.906221812552188	NOT
CGGC5_11236	0.133540145011604	0.906323382900494	NOT
CGGC5_9884	-0.770373490269922	0.906399065418229	NOT
CGGC5_8442	-0.15432134348077	0.906462208792584	NOT
CGGC5_8717	-0.163904768405191	0.906462208792584	NOT
CGGC5_13866	-0.0687599123468193	0.906507050627901	NOT
CGGC5_3917	-0.229111780835363	0.906586859626708	NOT
CGGC5_13056	-0.773356419391048	0.906960573488669	NOT
CGGC5_11278	0.125921487537194	0.906969793260738	NOT
CGGC5_8031	-0.764546811887871	0.907044775028865	NOT
CGGC5_9844	-0.189121641330219	0.907044775028865	NOT
CGGC5_1626	0.257467084209273	0.907044775028865	NOT
CGGC5_9070	-0.254735152762888	0.907044775028865	NOT
CGGC5_11320	-0.194572910579577	0.907044775028865	NOT
CGGC5_5993	-0.135680639533587	0.907108683827756	NOT
CGGC5_1616	-0.0982181691704137	0.907108683827756	NOT
CGGC5_889	-0.256157190914622	0.907108683827756	NOT
CGGC5_10163	-0.763737046867145	0.907108683827756	NOT
CGGC5_15234	-0.168692499723567	0.907561288380733	NOT
CGGC5_6013	0.0738292990392801	0.907613811258802	NOT
CGGC5_2008	-0.0998638707179365	0.907613811258802	NOT
CGGC5_9771	0.415260678115872	0.907613811258802	NOT
CGGC5_4405	0.0882616605478849	0.9079444353379	NOT
CGGC5_9830	-0.167774418428639	0.908184095097517	NOT
CGGC5_14641	-0.216932994571959	0.908332392107227	NOT
CGGC5_14296	-0.100341517466809	0.908378964912626	NOT
CGGC5_618	0.161507040500318	0.908378964912626	NOT
CGGC5_2671	0.396561676045614	0.908642233963942	NOT
CGGC5_2676	0.096109036879748	0.909653269744123	NOT
CGGC5_3901	0.0980932345459005	0.909653269744123	NOT
CGGC5_8657	0.0419180207606721	0.909653269744123	NOT
CGGC5_8349	-0.0796332098051517	0.909850645614853	NOT
CGGC5_11103	0.124275778330122	0.909850645614853	NOT
CGGC5_363	0.17829712347305	0.910105527541888	NOT
CGGC5_2801	-0.216589288254867	0.910105527541888	NOT
CGGC5_4269	-0.747300910387489	0.910105527541888	NOT
CGGC5_7193	-0.770870042201783	0.910302835454903	NOT
CGGC5_9410	-0.220497020599752	0.910314692491084	NOT
CGGC5_8354	-0.136878486186345	0.910919001854968	NOT
CGGC5_3222	-0.116658782030403	0.910919001854968	NOT
CGGC5_6058	-0.104353809287919	0.91105234744687	NOT
CGGC5_6238	-0.236718673380414	0.911359460924635	NOT
CGGC5_13991	0.140103419598965	0.911497581326941	NOT
CGGC5_14328	-0.734811533928234	0.911604075662385	NOT
CGGC5_9478	0.178540290864065	0.91170284307783	NOT
CGGC5_11763	0.138309044490351	0.911949007291096	NOT
CGGC5_6311	-0.736304469063512	0.911988052026781	NOT
CGGC5_823	0.138391195338634	0.9120104451332	NOT
CGGC5_1874	-0.212833981454047	0.9120104451332	NOT
CGGC5_8302	-0.24311490850342	0.91210690471567	NOT
CGGC5_12104	-0.224374119556057	0.912372557922009	NOT
CGGC5_3654	0.161477024186749	0.912409999552	NOT
CGGC5_5824	0.0813156875383609	0.912909332980332	NOT
CGGC5_4751	-0.731548519969581	0.913047330494922	NOT
CGGC5_6041	-0.133320963441376	0.913052036545273	NOT
CGGC5_11941	-0.752925262135786	0.913052036545273	NOT
CGGC5_4184	-0.101393424850582	0.913057438328317	NOT
CGGC5_11991	0.112221614182266	0.913265813114754	NOT
CGGC5_10707	0.0758227205775423	0.913676352720796	NOT
CGGC5_12237	-0.732253440906625	0.913771360602126	NOT
CGGC5_2259	0.473679281427639	0.91381610251677	NOT
CGGC5_1080	-0.125658643982899	0.914024947977559	NOT
CGGC5_6992	-0.216177500849665	0.914024947977559	NOT
CGGC5_5849	-0.049614513768649	0.914520759183836	NOT
CGGC5_10748	-0.0984953138014258	0.914520759183836	NOT
CGGC5_5234	0.20581183103155	0.914520759183836	NOT
CGGC5_9257	0.0372397285868454	0.914904085014694	NOT
CGGC5_14628	-0.71458923241614	0.914904085014694	NOT
CGGC5_10491	-0.431304690391813	0.915100775979698	NOT
CGGC5_5782	0.210245110273667	0.915234758169995	NOT
CGGC5_9157	0.155924090322342	0.915242447328521	NOT
CGGC5_942	-0.294366195286266	0.915242447328521	NOT
CGGC5_11715	-0.100933358026725	0.915399945482773	NOT
CGGC5_6599	-0.0949144261175456	0.915574759104719	NOT
CGGC5_7426	-0.110856004137577	0.915787604352633	NOT
CGGC5_13520	-0.065308787547444	0.915888773156314	NOT
CGGC5_12953	0.10586576502249	0.916078423833025	NOT
CGGC5_10642	-0.226345261348252	0.916334727562836	NOT
CGGC5_15285	-0.704946616477521	0.916334727562836	NOT
CGGC5_2339	0.201555259658426	0.91636632391156	NOT
CGGC5_4296	0.181304000925939	0.916436889239337	NOT
CGGC5_3574	-0.704614137267492	0.916491552013152	NOT
CGGC5_13222	0.224669616219906	0.916523414880271	NOT
CGGC5_5902	0.109055250281355	0.916791149711732	NOT
CGGC5_10883	-0.250348794890415	0.916998603416395	NOT
CGGC5_1709	-0.114163005791011	0.916998603416395	NOT
CGGC5_10345	0.20194306585418	0.917001498618188	NOT
CGGC5_10680	-0.167862924620928	0.917271219080969	NOT
CGGC5_15430	0.240469435726468	0.917271219080969	NOT
CGGC5_1090	0.204512106549369	0.917360201876883	NOT
CGGC5_7013	-0.13333450991134	0.917360201876883	NOT
CGGC5_14597	0.0730042111997266	0.917360201876883	NOT
CGGC5_13851	0.082022177060984	0.917360201876883	NOT
CGGC5_14674	0.296546071072017	0.917373905724865	NOT
CGGC5_5364	-0.0872530907895561	0.917373905724865	NOT
CGGC5_12124	-0.423414288377419	0.917373905724865	NOT
CGGC5_8775	-0.692983435701909	0.917373905724865	NOT
CGGC5_14977	0.0737647066535029	0.917373905724865	NOT
CGGC5_8565	0.0774158048443885	0.917524611413224	NOT
CGGC5_740	0.200201945670721	0.918164011100891	NOT
CGGC5_2553	-0.0901962170148703	0.918164011100891	NOT
CGGC5_7997	-0.166096990324252	0.918164011100891	NOT
CGGC5_10805	0.116839557482752	0.918316395775527	NOT
CGGC5_14125	-0.686136808518208	0.918316395775527	NOT
CGGC5_4762	-0.203158235386559	0.918338550263948	NOT
CGGC5_13519	0.16435638625856	0.918338550263948	NOT
CGGC5_11598	0.132586596989707	0.918338550263948	NOT
CGGC5_2212	-0.102478595429303	0.918404373614013	NOT
CGGC5_1727	0.0672895348084383	0.918500723844539	NOT
CGGC5_15017	-0.683563913147673	0.91878683398085	NOT
CGGC5_13905	0.091141100531767	0.91878683398085	NOT
CGGC5_2112	-0.080779907175094	0.918789998027667	NOT
CGGC5_8005	0.0685305963833009	0.919441492690335	NOT
CGGC5_12306	0.109739425128618	0.919441492690335	NOT
CGGC5_12186	-0.0620172446995366	0.919441492690335	NOT
CGGC5_15438	-0.194275766934269	0.919441492690335	NOT
CGGC5_1229	-0.680242785740107	0.919830288523455	NOT
CGGC5_5302	-0.104378146525475	0.91999610368369	NOT
CGGC5_8976	0.137153332941502	0.920313666238773	NOT
CGGC5_5522	-0.210400281538925	0.920313666238773	NOT
CGGC5_1820	-0.674212696286065	0.920313666238773	NOT
CGGC5_8326	-0.674984050935051	0.920313666238773	NOT
CGGC5_14001	0.128657017945419	0.920313666238773	NOT
CGGC5_8172	0.215939342840485	0.920316634222707	NOT
CGGC5_10355	-0.115031994288735	0.920316634222707	NOT
CGGC5_15379	-0.161665456344167	0.920316634222707	NOT
CGGC5_4354	-0.674947183996402	0.920400932320365	NOT
CGGC5_3092	-0.117409862208801	0.920410051622794	NOT
CGGC5_10877	0.161062244219921	0.920693014176984	NOT
CGGC5_8441	-0.668284044555628	0.920693014176984	NOT
CGGC5_8376	0.195521675002025	0.920693014176984	NOT
CGGC5_12013	0.149071001813069	0.920693014176984	NOT
CGGC5_10550	0.148959670633504	0.920706088405643	NOT
CGGC5_11299	0.0983965705925032	0.920706088405643	NOT
CGGC5_1178	-0.665421558668027	0.920706088405643	NOT
CGGC5_5840	0.0533817172682937	0.920878847161564	NOT
CGGC5_9297	0.143905422766164	0.920878847161564	NOT
CGGC5_2360	0.189317115420475	0.920878847161564	NOT
CGGC5_4834	0.314244794191396	0.920878847161564	NOT
CGGC5_3793	-0.217357236884573	0.920878847161564	NOT
CGGC5_4337	-0.171493606951501	0.920878847161564	NOT
CGGC5_15014	0.139808818141623	0.920878847161564	NOT
CGGC5_3493	0.0883854617293342	0.920878847161564	NOT
CGGC5_824	-0.160612211992805	0.920885529132558	NOT
CGGC5_9726	0.115585446264407	0.920885529132558	NOT
CGGC5_14302	-0.189156833988008	0.920885529132558	NOT
CGGC5_14917	-0.195228226482748	0.920885529132558	NOT
CGGC5_8178	0.10896220347287	0.921497988696303	NOT
CGGC5_14490	0.192946897743302	0.921497988696303	NOT
CGGC5_3833	0.138363619703995	0.921511723233248	NOT
CGGC5_13820	0.172942855220823	0.921511723233248	NOT
CGGC5_9910	0.161730622229774	0.921511723233248	NOT
CGGC5_14305	-0.116930852312631	0.921512284791926	NOT
CGGC5_5014	-0.651119595765972	0.921855058568656	NOT
CGGC5_7144	-0.652771294108986	0.921855058568656	NOT
CGGC5_10870	-0.652194520319836	0.921855058568656	NOT
CGGC5_4715	-0.654903231188653	0.921855058568656	NOT
CGGC5_10741	0.105549963686478	0.921855058568656	NOT
CGGC5_8212	-0.652735931250709	0.921855058568656	NOT
CGGC5_1391	-0.0541845588872308	0.921855058568656	NOT
CGGC5_9359	-0.118085682499514	0.921855058568656	NOT
CGGC5_12599	0.197476419812699	0.921855058568656	NOT
CGGC5_8567	-0.112344109907211	0.921855058568656	NOT
CGGC5_10978	-0.390527617350377	0.921855058568656	NOT
CGGC5_13007	0.210201968810228	0.921855058568656	NOT
CGGC5_11007	-0.0405819636265171	0.921886611690201	NOT
CGGC5_11692	0.106719397736076	0.922252450963407	NOT
CGGC5_10106	0.352733938452961	0.92225602689919	NOT
CGGC5_4467	-0.105364592938279	0.92225602689919	NOT
CGGC5_1604	-0.0820303641536763	0.922363313200727	NOT
CGGC5_9401	0.0498229086858395	0.922881643276571	NOT
CGGC5_3025	-0.644063512016364	0.922881643276571	NOT
CGGC5_8250	0.104677525503563	0.923049663224721	NOT
CGGC5_2066	-0.0751135200371781	0.923190319928319	NOT
CGGC5_8364	-0.0561514541477567	0.923314920784581	NOT
CGGC5_7865	-0.0794671245682137	0.923335370960782	NOT
CGGC5_3175	0.162391809675245	0.923335370960782	NOT
CGGC5_10364	-0.0816516008759276	0.923335370960782	NOT
CGGC5_13713	0.111803408166149	0.923335370960782	NOT
CGGC5_7215	-0.111366881831939	0.923363177938151	NOT
CGGC5_6582	-0.143785691393178	0.923686059944917	NOT
CGGC5_3307	-0.113228672545999	0.924119802904761	NOT
CGGC5_3556	-0.216060525629875	0.924196036308808	NOT
CGGC5_10332	-0.156274374387217	0.924245041530581	NOT
CGGC5_3335	0.035905224359642	0.924250264193071	NOT
CGGC5_8190	0.180591884853106	0.924401445780152	NOT
CGGC5_11600	-0.154636713754986	0.924401445780152	NOT
CGGC5_7020	0.178711786060144	0.924614104223681	NOT
CGGC5_759	-0.201415517280231	0.924614104223681	NOT
CGGC5_15338	0.162217839627277	0.924863040393052	NOT
CGGC5_11107	-0.0961071399886708	0.92488012822259	NOT
CGGC5_6442	-0.146859821335056	0.924909759902961	NOT
CGGC5_2439	-0.121815303737419	0.924909759902961	NOT
CGGC5_14694	-0.220723272498273	0.924909759902961	NOT
CGGC5_12092	-0.142854758553195	0.924909759902961	NOT
CGGC5_13118	-0.166015237564024	0.925016112649363	NOT
CGGC5_221	-0.128824503849246	0.925033395275211	NOT
CGGC5_12165	-0.0835539902286104	0.925033395275211	NOT
CGGC5_990	-0.130233184748429	0.925191504761255	NOT
CGGC5_14188	0.29797961981855	0.925578044813734	NOT
CGGC5_13837	-0.648776762068224	0.925578044813734	NOT
CGGC5_274	0.0941195822746038	0.925658297975807	NOT
CGGC5_3591	-0.0944934123722961	0.925763819900364	NOT
CGGC5_5813	0.0831881086310188	0.925763819900364	NOT
CGGC5_5673	-0.118843351518542	0.925763819900364	NOT
CGGC5_14309	-0.18606856590108	0.925763819900364	NOT
CGGC5_2648	0.194935049872783	0.925780054590557	NOT
CGGC5_8842	0.0943193324145908	0.925780054590557	NOT
CGGC5_4115	0.0708077513624388	0.925780054590557	NOT
CGGC5_5939	-0.17551329583105	0.925780054590557	NOT
CGGC5_2016	-0.196660495348699	0.925780054590557	NOT
CGGC5_3496	0.107355496656742	0.925780054590557	NOT
CGGC5_12724	-0.0739494375561636	0.925780054590557	NOT
CGGC5_9604	-0.240789237650682	0.925780054590557	NOT
CGGC5_9894	0.0571978145192581	0.925780054590557	NOT
CGGC5_15319	0.169879859481357	0.926026859805325	NOT
CGGC5_3056	0.0973321556269702	0.926203781678586	NOT
CGGC5_15206	-0.110499689937339	0.926203781678586	NOT
CGGC5_12285	0.104499064193434	0.926209055309598	NOT
CGGC5_14750	0.0760711897181036	0.926216474072704	NOT
CGGC5_5461	0.0849054432757565	0.926410471520016	NOT
CGGC5_7248	0.151496009526761	0.926410471520016	NOT
CGGC5_10453	0.195844253692484	0.926410471520016	NOT
CGGC5_9237	-0.196927920386831	0.926746235720915	NOT
CGGC5_2912	-0.145602922123859	0.926746235720915	NOT
CGGC5_10976	0.144619437614256	0.927201776747781	NOT
CGGC5_8480	0.156464928015943	0.927352489308899	NOT
CGGC5_11774	-0.173372969825307	0.927352489308899	NOT
CGGC5_5133	0.0927108666585233	0.927509921642995	NOT
CGGC5_6399	-0.20418367126898	0.927512610685619	NOT
CGGC5_8363	0.311962787478556	0.927827369231227	NOT
CGGC5_14351	0.28756994105743	0.927846290122821	NOT
CGGC5_14643	0.177913313837538	0.927868971491229	NOT
CGGC5_2800	-0.153658963777166	0.928372761471155	NOT
CGGC5_10378	0.0814672261066632	0.928698348299317	NOT
CGGC5_13887	-0.12820092624685	0.928861400136285	NOT
CGGC5_13744	-0.10022408201814	0.929117524417754	NOT
CGGC5_2315	0.0703899936311572	0.929197839860013	NOT
CGGC5_5880	-0.126874097790554	0.92926246476611	NOT
CGGC5_8018	0.0853987998279589	0.929600194134798	NOT
CGGC5_2982	-0.170487681488539	0.929600194134798	NOT
CGGC5_10578	0.208516610798463	0.929600194134798	NOT
CGGC5_1441	-0.0996903234748236	0.929600194134798	NOT
CGGC5_10959	-0.118219395389425	0.929600194134798	NOT
CGGC5_15317	0.0999384178038643	0.929600194134798	NOT
CGGC5_13021	0.108344160755583	0.929600194134798	NOT
CGGC5_13886	0.0735552925062508	0.929600194134798	NOT
CGGC5_9515	0.187442499838331	0.929600194134798	NOT
CGGC5_4398	0.169763732383464	0.929699664956181	NOT
CGGC5_4305	0.0939922189420836	0.929766460713062	NOT
CGGC5_7808	-0.132705401449625	0.929942515007638	NOT
CGGC5_4620	0.0628745385174488	0.929999474075227	NOT
CGGC5_2070	-0.114083538781658	0.930039893532451	NOT
CGGC5_6517	0.229176037806426	0.930039893532451	NOT
CGGC5_9141	0.13956511651081	0.930169320298765	NOT
CGGC5_4809	-0.0971337714671521	0.93021895272445	NOT
CGGC5_2403	-0.164237376317999	0.930238278597622	NOT
CGGC5_1581	0.360586330784548	0.930413889082016	NOT
CGGC5_14934	-0.143577136053688	0.93045876184847	NOT
CGGC5_6124	0.359321206246386	0.930644421168588	NOT
CGGC5_3022	0.102195650676467	0.9309448203554	NOT
CGGC5_8325	0.207629622100695	0.931048143052846	NOT
CGGC5_1213	0.0952169839398822	0.931048143052846	NOT
CGGC5_15076	-0.20296283050683	0.931048143052846	NOT
CGGC5_12955	-0.0554176659626244	0.931087042795017	NOT
CGGC5_5905	0.109028465283373	0.931945263650679	NOT
CGGC5_270	0.128348765219759	0.932018375527881	NOT
CGGC5_786	-0.199756822090961	0.932219553195374	NOT
CGGC5_763	-0.157164612924685	0.932236107376172	NOT
CGGC5_14818	-0.166446159101504	0.932236107376172	NOT
CGGC5_3599	0.140781175572329	0.93228450755989	NOT
CGGC5_9229	-0.0740591042666869	0.93228450755989	NOT
CGGC5_9792	-0.236930334583771	0.93228450755989	NOT
CGGC5_5093	-0.124604456580901	0.932466515198181	NOT
CGGC5_7220	-0.0734672825738235	0.932685331328043	NOT
CGGC5_6987	-0.123608847631936	0.933105123973853	NOT
CGGC5_6759	0.126638360848257	0.933511619025156	NOT
CGGC5_14514	0.0761913076276988	0.933609212452736	NOT
CGGC5_4980	0.164571609884329	0.933761343412634	NOT
CGGC5_4471	0.16338960243357	0.933799159422416	NOT
CGGC5_14749	0.0470296424564992	0.934232032187214	NOT
CGGC5_8678	-0.176600295131337	0.934278954758497	NOT
CGGC5_6053	0.0708552006529158	0.93429379092631	NOT
CGGC5_1084	0.0578880148429489	0.93429379092631	NOT
CGGC5_10859	0.138747053342732	0.93429379092631	NOT
CGGC5_13906	0.173877815428772	0.93429379092631	NOT
CGGC5_2555	-0.168864144775832	0.93429379092631	NOT
CGGC5_15068	-0.0701805515045543	0.934704081402894	NOT
CGGC5_6659	0.235650581512955	0.935272937362048	NOT
CGGC5_2575	-0.173279933788608	0.935272937362048	NOT
CGGC5_10140	-0.172048960161525	0.935305210006487	NOT
CGGC5_12964	-0.099685387124911	0.935305210006487	NOT
CGGC5_2980	-0.130137992895574	0.935567807504121	NOT
CGGC5_12347	0.0778159880416801	0.935591913066312	NOT
CGGC5_11867	0.172219686328356	0.935591913066312	NOT
CGGC5_8637	0.304353523949271	0.935883161751675	NOT
CGGC5_2751	0.0917463825928678	0.936152829781105	NOT
CGGC5_12185	-0.0831460757466812	0.936238218445841	NOT
CGGC5_5368	-0.169155957582165	0.93632840615082	NOT
CGGC5_6022	-0.160791642711818	0.9365943128221	NOT
CGGC5_7063	-0.158989787088585	0.9365943128221	NOT
CGGC5_5042	-0.174379005307479	0.9365943128221	NOT
CGGC5_2957	0.220251487194192	0.936691435486054	NOT
CGGC5_12981	0.0883266962729794	0.936691435486054	NOT
CGGC5_11788	-0.0651286110573433	0.936907453753172	NOT
CGGC5_5634	0.14985463626717	0.937497056641472	NOT
CGGC5_7261	-0.065726483397851	0.937497056641472	NOT
CGGC5_1336	-0.117460160583977	0.937566867043119	NOT
CGGC5_4394	-0.162501730119723	0.937830053644799	NOT
CGGC5_12726	-0.0456763183983453	0.938583400989692	NOT
CGGC5_6721	-0.126095513146581	0.938886590028377	NOT
CGGC5_4268	-0.132238156472819	0.938886590028377	NOT
CGGC5_14047	-0.169320520711911	0.939153736954446	NOT
CGGC5_9028	-0.106503436374796	0.939356897503468	NOT
CGGC5_13641	0.209512024551831	0.939356897503468	NOT
CGGC5_2092	0.0894785334043566	0.939459377927405	NOT
CGGC5_4827	0.122638275694745	0.939478453142916	NOT
CGGC5_3821	-0.159424973088576	0.939545748947472	NOT
CGGC5_993	-0.0863266850683144	0.939545748947472	NOT
CGGC5_13894	0.15331972168258	0.939545748947472	NOT
CGGC5_11758	0.0800977759339408	0.939587286425207	NOT
CGGC5_3604	-0.0578346245769051	0.939602377218406	NOT
CGGC5_10201	-0.0450680532246651	0.939656844951595	NOT
CGGC5_6546	-0.0808495511544463	0.940132543743973	NOT
CGGC5_4137	-0.159515731073368	0.940524772814475	NOT
CGGC5_15134	0.0582510478802686	0.940570065004162	NOT
CGGC5_1197	-0.0687460770928814	0.940797149999488	NOT
CGGC5_14271	0.126087282190548	0.940797149999488	NOT
CGGC5_14078	0.155957732999145	0.940797149999488	NOT
CGGC5_845	0.0880709295613993	0.940840902670211	NOT
CGGC5_2791	-0.0966165778467209	0.941036142109194	NOT
CGGC5_9183	0.0621144419859475	0.941042644045738	NOT
CGGC5_4678	-0.0577135026987122	0.941130579351577	NOT
CGGC5_2942	0.0852106579627706	0.941244347766579	NOT
CGGC5_11919	-0.103711928705611	0.941424810314031	NOT
CGGC5_11436	-0.0468479156073017	0.941447019736377	NOT
CGGC5_4576	-0.106362267580379	0.941502776420664	NOT
CGGC5_4423	0.075889096121548	0.941570197447409	NOT
CGGC5_11613	-0.0738098735665681	0.941588166019659	NOT
CGGC5_3113	-0.1114439097092	0.941995530374912	NOT
CGGC5_4545	-0.154761285148019	0.941995530374912	NOT
CGGC5_8472	-0.0919428411086279	0.941995530374912	NOT
CGGC5_3458	0.0482059416654212	0.941995530374912	NOT
CGGC5_1334	-0.122332441343948	0.941995530374912	NOT
CGGC5_8562	-0.0312001990128964	0.941995530374912	NOT
CGGC5_11674	-0.0544948269301531	0.941995530374912	NOT
CGGC5_7832	-0.0713319707316179	0.94216189211324	NOT
CGGC5_2401	0.0789228784417449	0.94216189211324	NOT
CGGC5_3166	0.157680811722497	0.94216189211324	NOT
CGGC5_11248	-0.0597085127954751	0.94216189211324	NOT
CGGC5_8910	0.0764341106306156	0.942425280444491	NOT
